time_s,acceleration_m_s2,velocity_m_s,displacement_m
23.2,0.08448,0.01357,-0.00868
23.22,-0.02323,0.014159999999999999,-0.008409999999999999
23.24,-0.11216,0.01278,-0.008159999999999999
23.26,-0.17649,0.00987,-0.007940000000000001
23.28,-0.20834,0.006,-0.00779
23.3,-0.22118,0.00169,-0.00773
23.32,-0.19188,-0.00246,-0.00775
23.34,-0.19301,-0.00633,-0.007850000000000001
23.36,-0.19255,-0.010209999999999999,-0.00803
23.38,-0.20373000000000002,-0.014190000000000001,-0.008289999999999999
23.4,-0.18905999999999998,-0.01812,-0.00861
23.42,-0.13486,-0.02137,-0.00902
23.44,-0.04944,-0.02323,-0.00949
23.46,0.02935,-0.023450000000000002,-0.00997
23.48,0.07186,-0.02246,-0.01044
23.5,0.09515000000000001,-0.0208,-0.01089
23.52,0.09898,-0.018879999999999997,-0.01131
23.54,0.11324999999999999,-0.01677,-0.01168
23.56,0.16728,-0.01398,-0.012
23.58,0.23098,-0.010009999999999998,-0.01226
23.6,0.29723,-0.00473,-0.012410000000000001
23.62,0.36590000000000006,0.00189,-0.012450000000000001
23.64,0.37616,0.009300000000000001,-0.01236
23.66,0.30872,0.01614,-0.012119999999999999
23.68,0.21819,0.021400000000000002,-0.01176
23.7,0.14352,0.025,-0.01131
23.72,0.09981999999999999,0.02742,-0.0108
23.74,0.05505,0.02896,-0.010249999999999999
23.76,0.0028399999999999996,0.029529999999999997,-0.00968
23.78,-0.05851,0.02896,-0.0091
23.8,-0.13078,0.027069999999999997,-0.008539999999999999
23.82,-0.17207999999999998,0.02404,-0.00805
23.84,-0.18503,0.02046,-0.00762
23.86,-0.16631,0.01694,-0.00726
23.88,-0.1405,0.01387,-0.00697
23.9,-0.10194,0.011439999999999999,-0.006730000000000001
23.92,-0.10719,0.009340000000000001,-0.006540000000000001
23.94,-0.15953,0.006670000000000001,-0.0064
23.96,-0.26712,0.0023899999999999998,-0.00632
23.98,-0.33627,-0.00365,-0.00635
24.0,-0.27487,-0.00975,-0.0064800000000000005
24.02,-0.07829,-0.01329,-0.00674
24.04,0.15502000000000002,-0.01252,-0.007019999999999999
24.06,0.23726,-0.0086,-0.0072499999999999995
24.08,0.17864999999999998,-0.00444,-0.00739
24.1,0.06371,-0.00201,-0.00747
24.12,0.00983,-0.00128,-0.00752
24.14,0.08241,-0.00035999999999999997,-0.00755
24.16,0.29975,0.0034599999999999995,-0.00754
24.18,0.54834,0.01194,-0.0074199999999999995
24.2,0.66269,0.02406,-0.0070599999999999994
24.22,0.60162,0.03671,-0.0064600000000000005
24.24,0.41866,0.04691,-0.005639999999999999
24.26,0.16844,0.05279,-0.0046500000000000005
24.28,-0.05395,0.05394,-0.00359
24.3,-0.19137,0.05149,-0.00254
24.32,-0.22724,0.04731,-0.00157
24.34,-0.19539,0.04309,-0.00068
24.36,-0.15478999999999998,0.03959,0.00013
24.38,-0.16915,0.03636,0.0008699999999999999
24.4,-0.24199,0.03225,0.00156
24.42,-0.30596,0.026779999999999998,0.00214
24.44,-0.34297,0.0203,0.0026
24.46,-0.31831,0.0137,0.00293
24.48,-0.23702,0.008159999999999999,0.00313
24.5,-0.13985,0.0044,0.0032400000000000003
24.52,-0.07414,0.00227,0.00329
24.54,-0.048979999999999996,0.00105,0.00331
24.56,-0.029609999999999997,0.00027,0.00331
24.58,-0.01677,-0.00017999999999999998,0.00329
24.6,-0.01551,-0.0005,0.00329
24.62,-0.00615,-0.0007000000000000001,0.0032600000000000003
24.64,0.034820000000000004,-0.0004,0.0032400000000000003
24.66,0.09813000000000001,0.00094,0.0032300000000000002
24.68,0.15505000000000002,0.0034899999999999996,0.0032600000000000003
24.7,0.1991,0.007039999999999999,0.00336
24.72,0.22282,0.011279999999999998,0.0035299999999999997
24.74,0.22655,0.01579,0.00379
24.76,0.19493,0.02001,0.00413
24.78,0.10504,0.02303,0.00456
24.8,-0.01015,0.02398,0.00503
24.82,-0.09515000000000001,0.022949999999999998,0.00549
24.84,-0.14529999999999998,0.020560000000000002,0.00592
24.86,-0.16906,0.01743,0.0063
24.88,-0.17609000000000002,0.013999999999999999,0.0066
24.9,-0.16191,0.01064,0.006840000000000001
24.92,-0.1555,0.00748,0.00701
24.94,-0.1542,0.0044,0.00712
24.96,-0.15905,0.0012900000000000001,0.007169999999999999
24.98,-0.18571000000000001,-0.00214,0.00716
25.0,-0.18449000000000002,-0.00584,0.0070799999999999995
25.02,-0.16146999999999997,-0.00928,0.006919999999999999
25.04,-0.09971000000000001,-0.01187,0.0067
25.06,-0.01171,-0.012960000000000001,0.00644
25.08,0.046369999999999995,-0.012589999999999999,0.00618
25.1,0.06891,-0.01142,0.00594
25.12,0.055229999999999994,-0.01016,0.005719999999999999
25.14,0.0378,-0.009210000000000001,0.005520000000000001
25.16,0.03702,-0.00844,0.00534
25.18,0.046509999999999996,-0.00758,0.00517
25.2,0.06652,-0.00645,0.00503
25.22,0.08738,-0.00489,0.00491
25.24,0.09727000000000001,-0.00302,0.00483
25.26,0.07222,-0.0013,0.00479
25.28,0.03085,-0.00025,0.00477
25.3,-0.01917,-0.00010999999999999999,0.00477
25.32,-0.03782,-0.00066,0.0047599999999999995
25.34,-0.022789999999999998,-0.00124,0.004739999999999999
25.36,0.0053100000000000005,-0.0014000000000000002,0.00471
25.38,0.05106,-0.0008100000000000001,0.00468
25.4,0.06479,0.00035000000000000005,0.00468
25.42,0.034390000000000004,0.0013700000000000001,0.004699999999999999
25.44,-0.008199999999999999,0.00165,0.00473
25.46,-0.0352,0.00124,0.0047599999999999995
25.48,-0.04352,0.00047,0.0047799999999999995
25.5,-0.04019999999999999,-0.00034,0.0047799999999999995
25.52,-0.005370000000000001,-0.00078,0.00477
25.54,0.014070000000000001,-0.00067,0.0047599999999999995
25.56,0.00074,-0.0005,0.00475
25.58,-0.04245,-0.00089,0.004739999999999999
25.6,-0.12071,-0.00252,0.004699999999999999
25.62,-0.15475,-0.00525,0.0046300000000000004
25.64,-0.14836,-0.00826,0.0045000000000000005
25.66,-0.11593,-0.01088,0.00431
25.68,-0.055970000000000006,-0.012580000000000001,0.004079999999999999
25.7,0.00655,-0.013049999999999999,0.00383
25.72,0.007850000000000001,-0.012889999999999999,0.00357
25.74,0.00632,-0.012729999999999998,0.00332
25.76,-0.020550000000000002,-0.012849999999999999,0.00307
25.78,-0.04659,-0.013500000000000002,0.0028100000000000004
25.8,-0.02173,-0.01418,0.00253
25.82,0.03499,-0.01402,0.00226
25.84,0.12933,-0.01236,0.002
25.86,0.22603,-0.00879,0.00179
25.88,0.30904,-0.0034200000000000003,0.00167
25.9,0.37328000000000006,0.0034300000000000003,0.00168
25.92,0.39035,0.011080000000000001,0.00183
25.94,0.32704,0.01828,0.00213
25.96,0.24288,0.024,0.00256
25.98,0.13903000000000001,0.02783,0.00309
26.0,0.04659,0.0297,0.00367
26.02,-0.013779999999999999,0.03004,0.00428
26.04,-0.044180000000000004,0.02948,0.00489
26.06,-0.07046000000000001,0.02835,0.0054800000000000005
26.08,-0.07367,0.02693,0.00604
26.1,-0.0742,0.025459999999999997,0.00657
26.12,-0.09792999999999999,0.02376,0.00707
26.14,-0.12585000000000002,0.02154,0.00754
26.16,-0.14539,0.01885,0.00795
26.18,-0.16824999999999998,0.01573,0.00831
26.2,-0.18614999999999998,0.012190000000000001,0.00859
26.22,-0.18972999999999998,0.00844,0.0088
26.24,-0.21361,0.00442,0.00894
26.26,-0.21061,0.0002,0.009000000000000001
26.28,-0.21373,-0.004030000000000001,0.00897
26.3,-0.20393999999999998,-0.00819,0.00886
26.32,-0.17015,-0.01192,0.00867
26.34,-0.13721,-0.01498,0.008409999999999999
26.36,-0.09481,-0.01728,0.008100000000000001
26.38,-0.058120000000000005,-0.018799999999999997,0.00775
26.4,-0.00094,-0.01939,0.00737
26.42,0.07919,-0.01859,0.006999999999999999
26.44,0.17229,-0.01607,0.00666
26.46,0.21760000000000002,-0.012159999999999999,0.00639
26.48,0.21408000000000002,-0.00783,0.0062
26.5,0.15103,-0.00417,0.00609
26.52,0.03537,-0.00229,0.00605
26.54,-0.0942,-0.0028699999999999997,0.00601
26.56,-0.18899000000000002,-0.00569,0.00594
26.58,-0.23739000000000002,-0.00994,0.0058
26.6,-0.21468,-0.014459999999999999,0.00555
26.62,-0.11538,-0.01775,0.00524
26.64,-0.00471,-0.01895,0.00488
26.66,0.08872,-0.0181,0.00452
26.68,0.11257,-0.01608,0.00419
26.7,0.11048,-0.013839999999999998,0.00391
26.72,0.06532,-0.01208,0.00366
26.74,0.00012,-0.01141,0.00344
26.76,-0.09264,-0.01233,0.00322
26.78,-0.17196999999999998,-0.01497,0.00297
26.8,-0.18125,-0.018500000000000003,0.00263
26.82,-0.13722,-0.02168,0.0022400000000000002
26.84,-0.056420000000000005,-0.023610000000000003,0.0018
26.86,0.020649999999999998,-0.023969999999999998,0.00133
26.88,0.06764,-0.02308,0.0008699999999999999
26.9,0.07674,-0.021640000000000003,0.00043999999999999996
26.92,0.03047,-0.020560000000000002,3e-05
26.94,-0.03055,-0.020560000000000002,-0.00035999999999999997
26.96,-0.069,-0.02155,-0.00077
26.98,-0.0803,-0.023039999999999998,-0.0012
27.0,-0.04263,-0.02427,-0.00168
27.02,0.021150000000000002,-0.02448,-0.00215
27.04,0.08109999999999999,-0.02346,-0.00262
27.06,0.09342,-0.021709999999999997,-0.00306
27.08,0.07665,-0.02001,-0.0034699999999999996
27.1,0.04621,-0.01879,-0.00384
27.12,0.03459,-0.01798,-0.00419
27.14,0.03984,-0.01724,-0.00454
27.16,0.07485,-0.01609,-0.00486
27.18,0.15472,-0.0138,-0.00515
27.2,0.20362,-0.010209999999999999,-0.005390000000000001
27.22,0.22924,-0.00588,-0.005540000000000001
27.24,0.22233,-0.0013700000000000001,-0.005600000000000001
27.26,0.20638,0.00291,-0.00557
27.28,0.17298,0.0067,-0.0054600000000000004
27.3,0.1286,0.00971,-0.00529
27.32,0.10377,0.01203,-0.00506
27.34,0.08023,0.01387,-0.0047799999999999995
27.36,0.05898,0.01525,-0.0044800000000000005
27.38,0.04407,0.01628,-0.00415
27.4,0.011619999999999998,0.01684,-0.00382
27.42,-0.04951,0.01645,-0.0034799999999999996
27.44,-0.12172000000000001,0.01474,-0.00315
27.46,-0.22245,0.011279999999999998,-0.0028799999999999997
27.48,-0.30704,0.00598,-0.00269
27.5,-0.36133000000000004,-0.0007099999999999999,-0.00263
27.52,-0.36739,-0.008,-0.00271
27.54,-0.32122999999999996,-0.0149,-0.00292
27.56,-0.22474,-0.02037,-0.0032700000000000003
27.58,-0.10324,-0.02365,-0.0037099999999999998
27.6,-0.00419,-0.02472,-0.00419
27.62,0.049909999999999996,-0.02428,-0.00468
27.64,0.08904999999999999,-0.0229,-0.0051400000000000005
27.66,0.10291,-0.02099,-0.00557
27.68,0.09837,-0.01898,-0.00596
27.7,0.10393000000000001,-0.01697,-0.00632
27.72,0.13388999999999998,-0.014610000000000001,-0.0066300000000000005
27.74,0.18225000000000002,-0.01145,-0.00688
27.76,0.22885999999999998,-0.00735,-0.0070599999999999994
27.78,0.2507,-0.0025700000000000002,-0.00715
27.8,0.24166,0.0023599999999999997,-0.00715
27.82,0.16781,0.00644,-0.0070599999999999994
27.84,0.020649999999999998,0.00831,-0.0069
27.86,-0.11169000000000001,0.00739,-0.006730000000000001
27.88,-0.22288,0.004030000000000001,-0.00661
27.9,-0.25862999999999997,-0.00079,-0.00657
27.92,-0.24289000000000002,-0.00582,-0.0066300000000000005
27.94,-0.17687,-0.010029999999999999,-0.0067800000000000004
27.96,-0.08831,-0.0127,-0.00701
27.98,-0.012199999999999999,-0.013720000000000001,-0.0072699999999999996
28.0,0.01433,-0.01369,-0.00754
28.02,-0.01232,-0.013680000000000001,-0.00781
28.04,-0.051239999999999994,-0.01433,-0.00809
28.06,-0.06294,-0.015489999999999999,-0.00838
28.08,-0.02182,-0.01635,-0.0087
28.1,0.05724,-0.01601,-0.00902
28.12,0.16297,-0.013819999999999999,-0.00932
28.14,0.25958,-0.00961,-0.00955
28.16,0.3443,-0.00359,-0.00968
28.18,0.40329,0.00388,-0.00968
28.2,0.40758000000000005,0.01199,-0.009519999999999999
28.22,0.37569,0.01981,-0.0092
28.24,0.34056,0.02696,-0.00873
28.26,0.27475,0.03309,-0.00813
28.28,0.21861,0.03801,-0.00741
28.3,0.15302,0.041710000000000004,-0.00661
28.32,0.08715,0.0441,-0.00575
28.34,0.02859,0.04524,-0.00485
28.36,-0.050320000000000004,0.04501,-0.00395
28.38,-0.12235,0.04327,-0.00306
28.4,-0.19765999999999997,0.040069999999999995,-0.00222
28.42,-0.26399,0.03544,-0.00147
28.44,-0.31005,0.029689999999999998,-0.00082
28.46,-0.31036,0.02347,-0.00029
28.48,-0.28275,0.01752,0.00012
28.5,-0.25143,0.012159999999999999,0.00042
28.52,-0.21735,0.00746,0.00061
28.54,-0.21030000000000001,0.00317,0.0007199999999999999
28.56,-0.21627,-0.00111,0.00074
28.58,-0.24306,-0.005719999999999999,0.00067
28.6,-0.22053,-0.01035,0.0005099999999999999
28.62,-0.18536000000000002,-0.014419999999999999,0.00025
28.64,-0.14542,-0.01775,-7.000000000000001e-05
28.66,-0.09531,-0.02017,-0.00046
28.68,-0.04656,-0.0216,-0.0008799999999999999
28.7,0.01048,-0.02198,-0.00132
28.72,0.06863999999999999,-0.0212,-0.0017599999999999998
28.74,0.11939,-0.01934,-0.00217
28.76,0.14373,-0.01672,-0.00253
28.78,0.13604,-0.01394,-0.0028399999999999996
28.8,0.11256000000000001,-0.01145,-0.00309
28.82,0.08436,-0.00949,-0.00331
28.84,0.06056,-0.008060000000000001,-0.0034899999999999996
28.86,0.0688,-0.0067800000000000004,-0.00364
28.88,0.059980000000000006,-0.0055000000000000005,-0.00377
28.9,0.06469,-0.0042699999999999995,-0.00387
28.92,0.0623,-0.00302,-0.00395
28.94,0.06276,-0.00178,-0.004
28.96,0.0675,-0.00049,-0.004030000000000001
28.98,0.06716,0.00084,-0.004030000000000001
29.0,0.06023,0.00212,-0.004
29.02,0.0416,0.00313,-0.00395
29.04,0.02155,0.00375,-0.0038900000000000002
29.06,0.01049,0.004050000000000001,-0.00382
29.08,-0.00398,0.0040999999999999995,-0.00374
29.1,-0.02341,0.00382,-0.00367
29.12,-0.018349999999999998,0.0033900000000000002,-0.00361
29.14,-0.035089999999999996,0.0028399999999999996,-0.0035499999999999998
29.16,-0.045739999999999996,0.00202,-0.0035099999999999997
29.18,-0.044989999999999995,0.0011,-0.0034799999999999996
29.2,-0.04737,0.00017999999999999998,-0.0034699999999999996
29.22,-0.040350000000000004,-0.0007099999999999999,-0.0034799999999999996
29.24,-0.01328,-0.00125,-0.0035099999999999997
29.26,0.01543,-0.00124,-0.0035399999999999997
29.28,0.04108,-0.0006900000000000001,-0.00357
29.3,0.06321,0.00034,-0.00359
29.32,0.0591,0.00156,-0.00357
29.34,0.03692,0.0025,-0.0035399999999999997
29.36,0.028450000000000003,0.00315,-0.0034899999999999996
29.38,0.03109,0.00373,-0.0034300000000000003
29.4,0.04801999999999999,0.00453,-0.00335
29.42,0.09256,0.0059299999999999995,-0.0032600000000000003
29.44,0.11583,0.008,-0.00313
29.46,0.11256000000000001,0.010280000000000001,-0.00295
29.48,0.07979,0.012190000000000001,-0.0027300000000000002
29.5,0.0302,0.01328,-0.00249
29.52,-0.00469,0.01353,-0.00223
29.54,-0.02075,0.013269999999999999,-0.00197
29.56,-0.00623,0.01299,-0.00172
29.58,0.02076,0.01313,-0.00146
29.6,0.06053,0.01394,-0.0011899999999999999
29.62,0.10042999999999999,0.01555,-0.00091
29.64,0.13064,0.017849999999999998,-0.0005899999999999999
29.66,0.14345,0.02059,-0.00021
29.68,0.12554,0.02327,0.00021999999999999998
29.7,0.07597999999999999,0.02528,0.0006900000000000001
29.72,0.02391,0.02628,0.0012
29.74,-0.016,0.02635,0.00172
29.76,-0.00298,0.026150000000000003,0.00223
29.78,0.04273,0.026539999999999998,0.0027500000000000003
29.8,0.08563000000000001,0.02783,0.00329
29.82,0.12228,0.029910000000000003,0.00386
29.84,0.11414999999999999,0.03227,0.00447
29.86,0.06386,0.03405,0.00513
29.88,-0.02092,0.03447,0.005809999999999999
29.9,-0.08683999999999999,0.03339,0.0064800000000000005
29.92,-0.12969,0.031219999999999998,0.00712
29.94,-0.14192,0.02851,0.0077
29.96,-0.13861,0.025699999999999997,0.008239999999999999
29.98,-0.12022000000000001,0.0231,0.00871
30.0,-0.11455,0.02076,0.00915
30.02,-0.13927,0.01822,0.00953
30.04,-0.16988,0.01513,0.00986
30.06,-0.21292000000000003,0.0113,0.01012
30.08,-0.25664000000000003,0.00661,0.010289999999999999
30.1,-0.284,0.0012,0.010360000000000001
30.12,-0.26258,-0.0042699999999999995,0.010320000000000001
30.14,-0.19676,-0.00886,0.010169999999999998
30.16,-0.11282,-0.01196,0.00995
30.18,-0.033530000000000004,-0.013420000000000001,0.009689999999999999
30.2,0.02086,-0.013540000000000002,0.00942
30.22,0.04501,-0.01288,0.00914
30.24,0.027610000000000003,-0.012150000000000001,0.00888
30.26,0.00193,-0.011859999999999999,0.00864
30.28,-0.01679,-0.012,0.00839
30.3,-0.034,-0.012509999999999999,0.00814
30.32,-0.02045,-0.013049999999999999,0.00787
30.34,0.00507,-0.0132,0.0076
30.36,0.028130000000000002,-0.01287,0.00733
30.38,0.050570000000000004,-0.01208,0.00707
30.4,0.061399999999999996,-0.01095,0.006840000000000001
30.42,0.0441,-0.00989,0.0066300000000000005
30.44,0.04457,-0.009000000000000001,0.00643
30.46,0.04062,-0.00815,0.00625
30.48,0.016659999999999998,-0.00757,0.00609
30.5,0.01675,-0.0072299999999999994,0.0059299999999999995
30.52,0.0169,-0.006889999999999999,0.0057799999999999995
30.54,0.01722,-0.006540000000000001,0.005639999999999999
30.56,0.03902,-0.00598,0.00551
30.58,0.07905000000000001,-0.00479,0.005390000000000001
30.6,0.09501,-0.0030499999999999998,0.0053100000000000005
30.62,0.11337,-0.00096,0.00526
30.64,0.12653,0.00145,0.00526
30.66,0.09961,0.0037199999999999998,0.0053100000000000005
30.68,0.0698,0.00542,0.0054
30.7,0.0329,0.00645,0.00551
30.72,0.00422,0.00683,0.005639999999999999
30.74,-0.026520000000000002,0.00661,0.00577
30.76,-0.04662,0.005889999999999999,0.005889999999999999
30.78,-0.061130000000000004,0.00482,0.00599
30.8,-0.06524,0.00356,0.00607
30.82,-0.0605,0.00231,0.00613
30.84,-0.06544,0.00106,0.00616
30.86,-0.06386,-0.00023,0.00616
30.88,-0.0842,-0.0017000000000000001,0.00614
30.9,-0.09509000000000001,-0.0034799999999999996,0.0060799999999999995
30.92,-0.09390000000000001,-0.00536,0.00599
30.94,-0.09602000000000001,-0.0072499999999999995,0.00586
30.96,-0.0875,-0.00908,0.00569
30.98,-0.0581,-0.01053,0.00549
31.0,-0.04285,-0.01153,0.00527
31.02,-0.04056,-0.01236,0.00502
31.04,-0.04771,-0.013229999999999999,0.00477
31.06,-0.06498,-0.01435,0.00449
31.08,-0.07181,-0.01571,0.00419
31.1,-0.06412,-0.01705,0.00386
31.12,-0.031400000000000004,-0.018000000000000002,0.0034999999999999996
31.14,-0.00131,-0.01832,0.00313
31.16,0.03712,-0.01795,0.0027700000000000003
31.18,0.044969999999999996,-0.01712,0.00242
31.2,0.04578,-0.01621,0.00208
31.22,0.02881,-0.015449999999999998,0.0017699999999999999
31.24,0.01119,-0.01504,0.00146
31.26,-0.00862,-0.015,0.00116
31.28,-0.02177,-0.015300000000000001,0.00086
31.3,0.00438,-0.01546,0.00055
31.32,0.0381,-0.01502,0.00024
31.34,0.08821999999999999,-0.01375,-5e-05
31.36,0.14942,-0.011359999999999999,-0.0003
31.38,0.19236999999999999,-0.00793,-0.00049
31.4,0.21194,-0.0038900000000000002,-0.00061
31.42,0.19857,0.00023,-0.00065
31.44,0.15242,0.00375,-0.0006
31.46,0.09247,0.00621,-0.0005
31.48,0.02442,0.00739,-0.00035999999999999997
31.5,-0.01233,0.00752,-0.00021
31.52,-0.03915,0.007019999999999999,-6e-05
31.54,-0.07214999999999999,0.00592,7.000000000000001e-05
31.56,-0.10705999999999999,0.00414,0.00017
31.58,-0.14654999999999999,0.00161,0.00023
31.6,-0.18895,-0.0017399999999999998,0.00023
31.62,-0.21451,-0.0057599999999999995,0.00016
31.64,-0.21043,-0.01,1e-05
31.66,-0.18084,-0.0139,-0.00023
31.68,-0.13541,-0.01706,-0.00053
31.7,-0.09937,-0.01939,-0.0009
31.72,-0.07289,-0.021110000000000004,-0.0013
31.74,-0.05012,-0.022330000000000003,-0.0017299999999999998
31.76,-0.0493,-0.02331,-0.00218
31.78,-0.04689,-0.02426,-0.00266
31.8,-0.02548,-0.024980000000000002,-0.00315
31.82,0.009170000000000001,-0.02513,-0.00365
31.84,0.05273,-0.02451,-0.00414
31.86,0.09519,-0.02302,-0.00461
31.88,0.1148,-0.02091,-0.00504
31.9,0.11746000000000001,-0.01858,-0.005430000000000001
31.92,0.10149,-0.01638,-0.0057799999999999995
31.94,0.08573,-0.014490000000000001,-0.0060799999999999995
31.96,0.0805,-0.01282,-0.00635
31.98,0.08309,-0.01118,-0.00658
32.0,0.09005,-0.009439999999999999,-0.006790000000000001
32.02,0.08891,-0.0076500000000000005,-0.00695
32.04,0.08911,-0.00586,-0.0070799999999999995
32.06,0.06834,-0.00428,-0.007169999999999999
32.08,0.0286,-0.0033,-0.00724
32.1,-0.0066500000000000005,-0.00307,-0.0073
32.12,-0.040970000000000006,-0.0035399999999999997,-0.00736
32.14,-0.05362,-0.0044800000000000005,-0.00743
32.16,-0.051100000000000007,-0.005520000000000001,-0.00752
32.18,-0.038290000000000005,-0.0064,-0.0076300000000000005
32.2,0.0026,-0.006750000000000001,-0.00777
32.22,0.05534,-0.00617,-0.007890000000000001
32.24,0.10024,-0.00461,-0.00799
32.26,0.12276,-0.0023699999999999997,-0.00805
32.28,0.1419,0.00028000000000000003,-0.00807
32.3,0.14413,0.00315,-0.00803
32.32,0.14934,0.00609,-0.00793
32.34,0.16677,0.009250000000000001,-0.00777
32.36,0.1883,0.012809999999999998,-0.00754
32.38,0.19751000000000002,0.01668,-0.00724
32.4,0.18061,0.02046,-0.006860000000000001
32.42,0.14909,0.02376,-0.00641
32.44,0.10857,0.02634,-0.0059
32.46,0.0602,0.02803,-0.005350000000000001
32.48,0.0077800000000000005,0.02872,-0.00477
32.5,-0.04153,0.028380000000000002,-0.00419
32.52,-0.09872,0.02698,-0.00362
32.54,-0.15148999999999999,0.02448,-0.0031
32.56,-0.17601,0.02121,-0.00263
32.58,-0.19172999999999998,0.01754,-0.00223
32.6,-0.20076,0.01362,-0.00192
32.62,-0.19558,0.009649999999999999,-0.00168
32.64,-0.16796,0.00602,-0.0015199999999999999
32.66,-0.14785,0.0028599999999999997,-0.0014199999999999998
32.68,-0.12085000000000001,0.00017999999999999998,-0.0013800000000000002
32.7,-0.07312,-0.0017599999999999998,-0.0013900000000000002
32.72,-0.027919999999999997,-0.0027700000000000003,-0.0014299999999999998
32.74,0.02611,-0.0027900000000000004,-0.00148
32.76,0.08958,-0.0016300000000000002,-0.0015199999999999999
32.78,0.14684,0.00073,-0.0015199999999999999
32.8,0.18655999999999998,0.00407,-0.00147
32.82,0.20861000000000002,0.008020000000000001,-0.00134
32.84,0.19225,0.01203,-0.00113
32.86,0.15291,0.01548,-0.0008500000000000001
32.88,0.09774,0.01798,-0.0005099999999999999
32.9,0.049569999999999996,0.019450000000000002,-0.00012
32.92,0.00853,0.020030000000000003,0.00028000000000000003
32.94,-0.02193,0.0199,0.0006900000000000001
32.96,-0.04797,0.01919,0.00109
32.98,-0.07563,0.01796,0.00147
33.0,-0.11291000000000001,0.01608,0.00181
33.02,-0.15828,0.01336,0.00212
33.04,-0.20062000000000002,0.00977,0.0023599999999999997
33.06,-0.23233,0.005430000000000001,0.00252
33.08,-0.24989,0.0006,0.0025900000000000003
33.1,-0.21997,-0.0040999999999999995,0.00256
33.12,-0.16291,-0.00793,0.00244
33.14,-0.08895,-0.01045,0.00226
33.16,-0.01758,-0.011519999999999999,0.0020499999999999997
33.18,0.03185,-0.01138,0.00182
33.2,0.05192,-0.01054,0.0016
33.22,0.06289,-0.009399999999999999,0.0014099999999999998
33.24,0.0808,-0.00797,0.00124
33.26,0.09755000000000001,-0.0062,0.00111
33.28,0.12717,-0.00396,0.00101
33.3,0.13638999999999998,-0.00133,0.00096
33.32,0.13821999999999998,0.0014099999999999998,0.00097
33.34,0.11898999999999998,0.00398,0.0010299999999999999
33.36,0.0756,0.00592,0.00113
33.38,0.022170000000000002,0.006889999999999999,0.00127
33.4,-0.03197,0.006790000000000001,0.0014099999999999998
33.42,-0.07094,0.0057599999999999995,0.00154
33.44,-0.09813000000000001,0.00406,0.00164
33.46,-0.11795,0.00189,0.0017000000000000001
33.48,-0.13971999999999998,-0.0007000000000000001,0.00172
33.5,-0.14375,-0.0035399999999999997,0.00168
33.52,-0.12272999999999999,-0.00622,0.00159
33.54,-0.07869,-0.008239999999999999,0.00145
33.56,-0.034409999999999996,-0.00938,0.00127
33.58,-0.00631,-0.00979,0.00108
33.6,-0.005430000000000001,-0.00991,0.00089
33.62,-0.00575,-0.010029999999999999,0.0006900000000000001
33.64,0.020579999999999998,-0.00989,0.00049
33.66,0.06014,-0.0091,0.0003
33.68,0.10215,-0.00748,0.00014000000000000001
33.7,0.14692,-0.005,1e-05
33.72,0.18255,-0.00172,-6e-05
33.74,0.16505,0.0017499999999999998,-5e-05
33.76,0.11603,0.00455,1e-05
33.78,0.06133,0.00631,0.00013
33.8,0.01138,0.007039999999999999,0.00026
33.82,-0.01646,0.006979999999999999,0.0004
33.84,-0.0206,0.0066,0.00054
33.86,-0.03655,0.00602,0.00066
33.88,-0.03571,0.00529,0.00078
33.9,-0.052199999999999996,0.00439,0.0008699999999999999
33.92,-0.0663,0.0032,0.00095
33.94,-0.08207,0.0017000000000000001,0.001
33.96,-0.09136,-4e-05,0.00101
33.98,-0.07518,-0.00172,0.00099
34.0,-0.05775,-0.0030399999999999997,0.00094
34.02,-0.03893,-0.00402,0.0008699999999999999
34.04,-0.02839,-0.004699999999999999,0.00078
34.06,-0.01642,-0.0051600000000000005,0.00068
34.08,-0.014750000000000001,-0.00549,0.00057
34.1,-0.00039,-0.00565,0.00045
34.12,0.01718,-0.00549,0.00034
34.14,0.03549,-0.00498,0.00023
34.16,0.03817,-0.00425,0.00013
34.18,0.026080000000000002,-0.00362,5e-05
34.2,-0.00705,-0.0034300000000000003,-2e-05
34.22,-0.045579999999999996,-0.00396,-8.999999999999999e-05
34.24,-0.06899,-0.00512,-0.00018999999999999998
34.26,-0.09008,-0.00672,-0.00031
34.28,-0.07614,-0.00839,-0.00047
34.3,-0.05727,-0.00974,-0.00066
34.32,-0.04273,-0.01075,-0.0008699999999999999
34.34,-0.01952,-0.01138,-0.0011
34.36,-0.02299,-0.011819999999999999,-0.00133
34.38,-0.01569,-0.01222,-0.00158
34.4,-0.014830000000000001,-0.01252,-0.00183
34.42,-0.01429,-0.01282,-0.00209
34.44,0.01113,-0.01286,-0.0023499999999999997
34.46,0.041909999999999996,-0.01234,-0.00261
34.48,0.0765,-0.01117,-0.0028599999999999997
34.5,0.08913,-0.009519999999999999,-0.00307
34.52,0.09481,-0.00769,-0.0032500000000000003
34.54,0.08913,-0.00586,-0.0033900000000000002
34.56,0.06538000000000001,-0.00432,-0.0034999999999999996
34.58,0.030950000000000002,-0.00337,-0.00359
34.6,0.00892,-0.00297,-0.00365
34.62,-1e-05,-0.0028899999999999998,-0.0037199999999999998
34.64,0.00517,-0.0028399999999999996,-0.00378
34.66,0.0273,-0.00253,-0.00385
